record_ID,units_sold
213567,33.005435188743576
213568,25.686114489280047
213572,30.310114165410283
213573,23.957405622511097
213574,19.2990341292455
213575,6.45792020808323
213576,5.264058006813161
213577,22.451890583554967
213578,15.435135067782214
213579,24.55560607705562
213580,28.343325390800025
213581,70.07692255449676
213582,17.08219116462446
213583,106.83641754517288
213584,11.434413469309737
213587,50.843148162727616
213588,35.083783140085586
213591,44.64599760857872
213593,50.1235453090632
213594,41.660992548005204
213597,17.62637007782603
213598,24.363668361622544
213599,29.8383637148343
213600,19.113664301891966
213601,19.207972165068895
213602,25.203523956505702
213603,71.33268082952729
213604,26.81872411767573
213605,147.26729025947915
213606,25.369203194472032
213607,19.559144333780083
213608,41.10167819667494
213609,31.600686733554348
213610,25.51613353903063
213612,25.78929381816533
213613,37.693515935231446
213614,14.495344679263756
213615,159.43493872211567
213616,126.91537853537767
213617,37.85793509754206
213619,64.25590547528202
213620,75.5742303630246
213621,95.57667207330181
213624,38.206443754789774
213625,88.93229818542657
213626,60.73371462351033
213627,314.85041103788706
213630,65.66412170325229
213631,52.528256647420406
213635,84.14445212554983
213639,32.62210396604394
213640,28.249396947146984
213641,8.628750953220269
213643,12.820836172010335
213644,25.298806135269825
213645,21.924676327300947
213648,58.9024818733859
213649,18.10681168099337
213650,117.65748924555282
213651,23.220090073039646
213652,18.78926044522482
213653,33.95570685569805
213654,27.18284197571682
213658,29.489283631237868
213660,10.242939954642074
213661,14.729594649425344
213663,8.755120219407392
213664,22.319296242257998
213665,43.42805678977801
213666,23.76543251631428
213669,78.63730658220781
213670,27.709591353126505
213671,134.56915473231948
213673,24.022032481473843
213674,67.21976529557979
213675,36.759006200481934
213678,51.48254593892357
213681,40.27990948148778
213682,38.24426270790146
213683,19.561179341029924
213685,20.77978341327121
213686,45.583145073316636
213687,41.235387706675745
213688,53.579388766541946
213689,55.876136417031454
213690,45.13505844729518
213691,72.87203078607214
213692,32.991196148386656
213693,182.21924652677149
213694,13.898788375631907
213696,34.936233822241746
213697,25.80944649913321
213698,17.75744429629376
213699,38.97868186581408
213700,42.70469863133559
213701,48.736489442392916
213703,56.70419089358921
213704,46.70231407732781
213707,25.324899782296423
213708,35.05461166522085
213709,42.80465574395714
213711,43.43846119810717
213712,23.234467252263173
213713,149.2953508139538
213716,40.13992734693363
213720,46.27977086520277
213723,94.56844309024918
213724,68.35585951060027
213725,20.002910077705256
213727,42.05228022326988
213728,48.00203946396556
213729,55.340163954109656
213733,55.41133025407417
213734,42.45907690767228
213735,213.86935677972843
213736,55.389475787545024
213737,41.05043649432519
213738,18.348004005930896
213741,56.95257506370542
213743,194.52292997618147
213744,112.99413561668102
213745,64.14405902133356
213748,54.87737547150969
213749,60.068631786911986
213750,104.38585528328771
213752,109.61561554498732
213753,58.45681607381827
213754,367.7115672223886
213755,37.560685908223356
213756,23.899514275226615
213758,78.24190880597088
213759,69.05530075279071
213760,35.80532196083724
213761,40.318304409765894
213762,41.66399976939847
213763,126.22110322855625
213764,7.30668545500569
213765,21.938868085182932
213768,214.70837222612863
213769,155.562599557303
213770,61.082055813022876
213771,15.612708521630406
213773,68.38562174775085
213774,76.4132385685733
213775,118.6880576959555
213779,106.10490825651239
213780,58.46094102243375
213781,346.71800074282726
213782,17.002913837060614
213783,11.65164776786078
213785,80.78717006807973
213786,58.47434042404379
213787,105.6194603926754
213788,34.1169644169842
213789,59.99427498259361
213790,97.94988002769483
213792,15.680047118934606
213796,17.132737094903405
213797,14.954657054040739
213798,7.103577143018074
213799,7.409659963657607
213800,8.75018107021069
213801,24.88952677432974
213802,23.632516284277855
213805,68.91718175551009
213806,21.566536474320287
213807,102.92594256083787
213808,5.306221960099168
213809,22.877766430503772
213811,33.66689881366956
213814,34.381112922997104
213816,20.81043453862131
213817,21.827396852130875
213819,8.574811042821928
213820,18.416929877575193
213821,17.088026565612843
213824,44.77029762006488
213825,16.588058277555866
213826,73.97906429016878
213829,17.44822334242114
213830,45.505936850144145
213831,29.97350871457856
213833,18.48215713408502
213834,21.357634978186642
213835,11.74990472881457
213838,12.448500638627552
213840,22.30448896627687
213842,25.820808364287664
213844,19.085943905348454
213848,110.92358730131599
213849,70.38732054646711
213850,41.46373441801618
213851,40.67820258762415
213852,43.76034880924525
213853,57.70614533385343
213857,66.10520849448046
213858,39.04484138764502
213859,217.95185642778404
213860,18.111696476977162
213861,8.124489736005824
213862,51.30531216601584
213863,41.672529277006745
213865,31.74314589246749
213866,47.66796563267494
213867,69.79948344161268
213870,67.32110217779054
213871,26.800823875244795
213874,33.70294528212622
213875,37.823988440157976
213878,53.539411708901646
213879,23.19235628450746
213880,141.99904938063878
213883,32.00518042913998
213884,18.944753880739345
213885,8.250119613196167
213888,40.5977145300781
213891,143.77532623922446
213892,75.91617658231083
213893,33.81280177921928
213895,37.83773363030977
213896,54.05962983027463
213897,76.14425670738684
213900,84.55464735927339
213901,41.93448656095239
213902,238.99330905435752
213903,22.855679810885427
213905,42.81743159711103
213906,36.819848611840655
213907,53.050328909636775
213909,31.977558162241188
213910,70.39401755889085
213912,18.198486364495675
213913,15.695167930250037
213918,24.881174519583404
213919,16.269075776261342
213922,21.85315404936543
213923,64.44003137643273
213924,14.931498885443945
213925,120.95364661810254
213926,6.687732036233127
213928,13.140391094995817
213930,30.066919747528885
213932,29.04082044813765
213935,29.477581949821875
213936,28.448115558602098
213939,9.656340475782413
213940,15.66605444924446
213942,72.12616300984871
213943,19.74094318188934
213944,111.37020288548506
213945,22.848861934683832
213946,16.825970330516
213947,37.73870835152964
213948,34.650905561864995
213949,25.58321029657733
213951,18.539275072357814
213952,28.254332663883822
213954,12.8801391133599
213955,17.576346059877263
213956,13.937446766483614
213960,15.154991662774977
213961,37.70947924893042
213962,19.210616601733577
213963,31.149389184271428
213964,32.29529277160744
213965,27.57291571071132
213966,57.57471545832434
213967,25.189508738581768
213968,132.65362546871694
213971,24.508597111791584
213972,31.667728404220217
213973,16.709591125915974
213976,152.61353399558226
213977,76.8909250236776
213978,48.66263867519086
213979,23.908452631212764
213980,14.063826061645733
213981,69.3111621856307
213982,102.7393336206589
213983,125.11842142113628
213985,33.34389432251903
213986,18.46600123344861
213987,170.94015761135898
213988,98.36785276374346
213989,400.5949137987372
213990,34.71484628632787
213991,14.616885132434765
213994,95.31991156305004
213995,77.76577305943621
213996,112.86104544696343
213998,72.23938061314615
213999,109.64346586253646
214000,3.813305116613627
214001,26.743309923736103
214002,22.41640283080801
214004,58.668426363272495
214005,36.06590154368914
214006,18.810901833207804
214008,40.43445029114278
214009,45.125355525470624
214010,47.81642261576532
214011,30.12570744769159
214014,45.63001343808873
214015,44.0660371338187
214016,172.33784132606672
214017,52.6293866918165
214018,32.581355003758894
214019,72.01517190228734
214021,92.95011091191182
214022,68.78758094438778
214023,84.02885397209485
214024,62.848722118169526
214025,22.5274520637797
214026,32.18111006586906
214027,42.72541001479633
214028,51.387441034256604
214032,48.403598079732255
214033,55.610086444135014
214034,205.86012749248187
214035,64.83734335530586
214036,50.67056231772955
214040,71.34337223197166
214041,4.046516311511627
214043,212.9080816566023
214044,134.44538354714294
214045,83.33612743492833
214048,93.38840758767068
214049,106.35295386334607
214050,127.82423339723803
214051,18.047353415821245
214054,154.8954426919354
214055,83.60409820941916
214056,553.1805638619734
214057,30.331307480479847
214061,97.06003605021279
214062,128.0091989008923
214063,134.26948953040778
214065,73.04151680818714
214066,129.3666122426531
214067,22.091043505425983
214070,65.86506294409897
214071,54.69107478936547
214072,17.57298720084232
214073,16.09338123097846
214074,31.003417568203975
214075,48.9134539518935
214076,37.26431977818095
214077,21.60280926969125
214078,40.89721493136939
214079,116.44626465623884
214080,31.605214784076793
214081,195.99168460155445
214082,38.98358317428274
214083,29.906691622787193
214084,49.96005099703929
214085,77.78187475058235
214086,55.550439148780285
214088,34.4838490055765
214089,69.35955906022978
214090,5.2608578859275195
214092,13.857417903026727
214096,24.27202892915876
214097,19.173934012109214
214098,19.587497987791043
214099,17.9142080427487
214100,69.83722777886307
214101,27.260009333739998
214102,107.79816228423981
214103,5.704235041764876
214104,35.2735065699111
214105,73.92576940647322
214106,37.85471887993884
214109,49.55398434409563
214111,37.84173635286198
214112,47.691820418426126
214114,15.879302751290677
214115,29.12201223983288
214116,21.104907275679928
214118,43.66205362837407
214120,40.01032572532877
214121,19.457632749693907
214122,139.06230017773103
214124,18.90057503935584
214125,17.16363211728763
214126,12.115176193250733
214129,44.81107349302846
214130,41.30088484155568
214131,7.519326628761417
214133,21.137303497494752
214134,36.79230316656866
214135,48.71901920758361
214136,22.428689513868125
214137,28.46598445873793
214138,44.47652568583276
214139,77.36436930626923
214140,22.48759127082237
214141,174.49253111105423
214142,18.329157614220698
214143,13.270482612262125
214144,34.48540613342374
214145,31.59678702536505
214146,25.502437592176623
214148,34.00164194956033
214149,45.33900643897638
214151,147.32657669634455
214152,82.07154959233978
214153,27.981845127549978
214154,45.53460067628841
214155,61.516387150590894
214156,87.07006684898128
214158,38.870673738506845
214159,76.34280057209337
214160,35.65246808995197
214161,262.1066307685131
214162,16.816057502307288
214163,10.090881190773837
214164,56.41306131691718
214165,39.994747475812595
214168,44.30524263581045
214169,76.97130146395794
214175,57.04369229329303
214176,41.14749472919843
214177,14.119181542738563
214178,46.68770178140739
214179,37.69727637937014
214180,74.66760715893884
214184,64.5744015127098
214185,37.15453397839961
214186,232.6756989718668
214187,53.87161237464865
214188,33.01270627497462
214191,55.97206781916156
214192,9.22024840813154
214193,36.77388081092256
214194,25.567054269787672
214195,10.664477487976027
214196,34.49094509141818
214197,55.691591094554646
214198,29.358954073714525
214202,92.28481707009671
214203,46.775592815179415
214204,159.6924544504484
214205,36.916389327733235
214206,128.31838617657974
214207,57.58492230554027
214209,79.3160803533868
214210,80.33036059880136
214213,28.45051004912571
214215,10.14082111979679
214216,23.467012931427817
214217,27.62783298312159
214218,10.474015953528887
214221,70.94134022572885
214222,18.172771621815876
214223,157.62603208719568
214224,19.215314853731613
214225,18.04374572591046
214226,30.150417359807037
214227,44.2696318098226
214228,28.65571866096368
214229,19.385495226466247
214230,24.432079452499757
214231,34.52849287212596
214233,9.896606089899766
214235,127.6860255060362
214236,79.11598845278588
214237,44.82715184467162
214240,54.58925511898093
214241,64.2874059937895
214242,86.55913652523739
214245,97.89965097257269
214246,46.07683529199332
214247,326.79697314360584
214248,15.972331968566088
214249,8.671305285283879
214251,71.67669220379182
214252,46.80972689642015
214253,73.54685598727009
214255,64.46039497656902
214256,108.32908801849975
214258,11.334891079673739
214261,8.681889308729723
214262,37.67151565016488
214263,16.191464938478035
214265,17.45461494545912
214266,27.48139538471827
214267,22.85540942668064
214271,81.13835003789758
214272,22.13654938010369
214273,151.1038242777192
214274,23.823864048938052
214275,18.49736086794127
214276,34.47365322450954
214277,42.96777192982121
214278,27.324812262782714
214281,35.917456905026334
214282,13.129973831367998
214283,13.456703103940367
214284,13.870687687403713
214285,19.886540787620277
214286,29.250445765928585
214287,29.63813886183961
214288,18.39221832059051
214292,21.176283266463095
214293,38.03932540727799
214296,12.43106169455715
214297,103.87391782825496
214300,169.22942901876144
214301,89.61379982100073
214302,50.030777651157486
214305,98.24683122657524
214306,113.77760523299335
214307,115.05654450446217
214310,24.792498995200248
214311,117.68511135289742
214312,69.72855983346079
214313,112.43741619673317
214314,20.075554604999322
214315,9.446349619187089
214316,88.58743909422788
214317,61.9125793569062
214318,331.83465086805853
214320,10.956559824492397
214321,23.925329118048523
214322,17.815522205852165
214325,88.15395286977562
214326,81.89212658666787
214327,17.901304302729798
214328,7.789667662490444
214330,29.6965395702509
214331,69.05909475382167
214332,35.578522363830054
214333,47.65741003923906
214334,53.264614434225976
214335,29.98931340075953
214336,77.09366095322046
214337,32.165896615063495
214338,43.82461991630744
214339,23.206120807411533
214340,17.453042087520878
214341,42.4601674652345
214342,51.40638253567097
214343,195.83694209120924
214344,13.891747721924576
214345,19.646196964362204
214346,24.200795776305956
214348,5.999294772053624
214349,14.951142848848026
214350,37.94519357543814
214351,31.474493226119055
214352,27.560946649525068
214355,35.424372899420625
214356,32.55793461683076
214357,26.98866462750723
214358,29.995794745206332
214360,84.1488044574202
214361,27.528869891262882
214362,35.461313514457075
214363,11.888247157909943
214364,7.896271502976206
214366,30.906400063671008
214367,59.139643262132246
214368,132.35146008079852
214370,20.63923878730805
214371,25.35353945203298
214373,5.273975137045264
214374,5.765094174833987
214375,10.931158501140551
214376,276.3310255075791
214377,216.05578139773797
214378,70.4069387169061
214379,16.301759414702833
214381,115.59618777325981
214382,155.31722460157238
214383,203.73560905767738
214387,216.8210770033709
214388,105.61110496463414
214389,195.39678712434144
214390,35.5387131376755
214391,21.82817043471997
214393,130.42499154531833
214394,100.14082668376395
214395,308.74988075217914
214396,10.328033221160874
214397,26.84867998789951
214398,62.28012295102171
214399,10.144236715968432
214400,50.64980456661317
214402,13.022441092604527
214403,93.80377895623151
214404,79.86662295364643
214406,59.18056319437603
214407,64.51696265667306
214408,67.40873875427334
214411,36.053042273663124
214412,61.36424512307296
214413,30.61431006798823
214414,59.52263763360474
214415,10.742209088992423
214416,6.403597012463532
214417,53.36163675094221
214418,30.85055921284082
214421,10.830517660499204
214422,21.545611822788032
214425,191.44600704176216
214426,110.48780171100336
214427,67.91415249065226
214428,11.911162434591509
214430,111.01589195516222
214431,130.8507387645998
214432,122.67871107314483
214434,142.15928363154876
214435,153.86561309849196
214436,133.3435980468422
